message_id,label,label_num,message
5032,ham,0,Is there coming friday is leave for pongal?do you get any news from your work place.
5033,ham,0,Hey... Very inconvenient for your sis a not huh?
5034,ham,0,Ok i vl..do u know i got adsense approved..
5035,ham,0,"* Was really good to see you the other day dudette, been missing you!"
5036,ham,0,I want to go to perumbavoor
5037,ham,0,How many times i told in the stage all use to laugh. You not listen aha.
5038,spam,1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
5039,ham,0,(You didn't hear it from me)
5040,ham,0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
5041,ham,0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
5042,spam,1,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
5043,ham,0,She ran off with a younger man. we will make pretty babies together :)
5044,spam,1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
5045,ham,0,O ic lol. Should play 9 doors sometime yo
5046,ham,0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
5047,ham,0,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
5048,ham,0,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
5049,ham,0,Hmmm.still we dont have opener?
5050,ham,0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
5051,ham,0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
5052,ham,0,I will vote for wherever my heart guides me
5053,ham,0,With my sis lor... We juz watched italian job.
5054,ham,0,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
5055,ham,0,Lmao you know me so well...
5056,spam,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
5057,ham,0,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
5058,ham,0,Goodnight da thangam I really miss u dear.
5059,ham,0,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
5060,ham,0,"Geeeee ... Your internet is really bad today, eh ?"
5061,spam,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
5062,ham,0,I think i am disturbing her da
5063,ham,0,"Sorry, I'll call you  later. I am in meeting sir."
5064,ham,0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
5065,ham,0,Ok i also wan 2 watch e 9 pm show...
5066,ham,0,I dunno lei... Like dun haf...
5067,ham,0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
5068,ham,0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
5069,spam,1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
5070,ham,0,Talk to g and x about that
5071,ham,0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
5072,spam,1,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
5073,ham,0,As in different styles?
5074,spam,1,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
5075,ham,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5076,ham,0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
5077,spam,1,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
5078,ham,0,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
5079,ham,0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
5080,spam,1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
5081,ham,0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
5082,ham,0,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
5083,ham,0,"Yeah, give me a call if you've got a minute"
5084,ham,0,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
5085,ham,0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
5086,ham,0,Aiya we discuss later lar... Pick ü up at 4 is it?
5087,ham,0,Hey happy birthday...
5088,ham,0,Sorry i missed your call. Can you please call back.
5089,ham,0,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
5090,ham,0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
5091,ham,0,I wont do anything de.
5092,ham,0,What type of stuff do you sing?
5093,ham,0,"St andre, virgil's cream"
5094,ham,0,No no. I will check all rooms befor activities
5095,ham,0,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
5096,ham,0,Gokila is talking with you aha:)
5097,ham,0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
5098,ham,0,K.k.this month kotees birthday know?
5099,ham,0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
5100,ham,0,Sorry about that this is my mates phone and i didnt write it love Kate
5101,spam,1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
5102,ham,0,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
5103,ham,0,"Aight, call me once you're close"
5104,ham,0,Nope thats fine. I might have a nap tho! 
5105,spam,1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
5106,ham,0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
5107,ham,0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
5108,ham,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
5109,ham,0,Ding me on ya break fassyole! Blacko from londn
5110,ham,0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
5111,ham,0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
5112,ham,0,Oh you got many responsibilities.
5113,spam,1,You have 1 new message. Please call 08715205273
5114,ham,0,I've reached sch already...
5115,spam,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
5116,ham,0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
5117,ham,0,Argh why the fuck is nobody in town ;_;
5118,spam,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
5119,ham,0,Thanks. Fills me with complete calm and reassurance! 
5120,ham,0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
5121,ham,0,Are you driving or training?
5122,ham,0,Lol for real. She told my dad I have cancer
5123,spam,1,PRIVATE! Your 2003 Account Statement for 078
5124,ham,0,"Oops I did have it,  &lt;#&gt; ?"
5125,ham,0,"""NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?"""
5126,ham,0,"Hi Chikku, send some nice msgs"
5127,ham,0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
5128,ham,0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
5129,ham,0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
5130,ham,0,Cuz ibored. And don wanna study
5131,ham,0,Wot about on wed nite I am 3 then but only til 9!
5132,ham,0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
5133,ham,0,Any way where are you and what doing.
5134,ham,0,That sucks. I'll go over so u can do my hair. You'll do it free right?
5135,ham,0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
5136,ham,0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
5137,ham,0,Sday only joined.so training we started today:)
5138,ham,0,Sorry * was at the grocers.
5139,ham,0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
5140,spam,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5141,ham,0,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
5142,ham,0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
5143,ham,0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
5144,spam,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
5145,ham,0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
5146,ham,0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
5147,ham,0,I'm in office now da:)where are you?
5148,ham,0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
5149,ham,0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
5150,spam,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
5151,ham,0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
5152,ham,0,Pls call me da. What happen.
5153,ham,0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
5154,ham,0,No problem with the renewal. I.ll do it right away but i dont know his details.
5155,ham,0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
5156,ham,0,Haven't left yet so probably gonna be here til dinner
5157,ham,0,"Like  &lt;#&gt; , same question"
5158,ham,0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
5159,ham,0,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
5160,ham,0,K k:) sms chat with me.
5161,ham,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
5162,ham,0,No but the bluray player can
5163,ham,0,Ok... Then r we meeting later?
5164,ham,0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
5165,ham,0,Just send a text. We'll skype later.
5166,ham,0,Ok leave no need to ask
5167,spam,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
5168,ham,0,Ü still got lessons?  Ü in sch?
5169,ham,0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
5170,ham,0,Oh did you charge camera
5171,ham,0,"I‘ve got some salt, you can rub it in my open wounds if you like!"
5172,ham,0,Now i'm going for lunch.
5173,ham,0,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
5174,ham,0,Oh k. . I will come tomorrow
5175,ham,0,"Aight, text me tonight and we'll see what's up"
5176,ham,0,U 2.
5177,ham,0,Water logging in desert. Geoenvironmental implications.
5178,ham,0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
5179,ham,0,Company is very good.environment is terrific and food is really nice:)
5180,ham,0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
5181,spam,1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
5182,ham,0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
5183,ham,0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
5184,ham,0,K sure am in my relatives home. Sms me de. Pls:-)
5185,ham,0,I sent them. Do you like?
5186,ham,0,"Fuuuuck I need to stop sleepin, sup"
5187,ham,0,I'm in town now so i'll jus take mrt down later.
5188,ham,0,I just cooked a rather nice salmon a la you
5189,ham,0,I uploaded mine to Facebook
5190,ham,0,WHAT TIME U WRKIN?
5191,ham,0,Okie
5192,spam,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
5193,spam,1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
5194,ham,0,"Sorry, I'll call later"
5195,ham,0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
5196,ham,0,"It's wylie, you in tampa or sarasota?"
5197,ham,0,Ok... Take ur time n enjoy ur dinner...
5198,ham,0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
5199,spam,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
5200,ham,0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
5201,ham,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
5202,ham,0,Ugh my leg hurts. Musta overdid it on mon.
5203,spam,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
5204,spam,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
5205,ham,0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
5206,ham,0,Me fine..absolutly fine
5207,ham,0,How come she can get it? Should b quite diff to guess rite...
5208,spam,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
5209,ham,0,I will reach ur home in  &lt;#&gt;  minutes
5210,ham,0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
5211,ham,0,Hi.what you think about match?
5212,ham,0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
5213,ham,0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
5214,ham,0,It is only yesterday true true.
5215,ham,0,K.k.how is your business now?
5216,ham,0,3 pa but not selected.
5217,spam,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
5218,ham,0,I keep ten rs in my shelf:) buy two egg.
5219,ham,0,I am late. I will be there at
5220,ham,0,Well thats nice. Too bad i cant eat it
5221,ham,0,I accidentally brought em home in the box
5222,ham,0,Pls she needs to dat slowly or she will vomit more.
5223,ham,0,I have to take exam with in march 3
5224,ham,0,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
5225,ham,0,5 nights...We nt staying at port step liao...Too ex
5226,ham,0,If I die I want u to have all my stuffs.
5227,ham,0,"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
5228,ham,0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
5229,ham,0,Prabha..i'm soryda..realy..frm heart i'm sory
5230,ham,0,I re-met alex nichols from middle school and it turns out he's dealing!
5231,spam,1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
5232,ham,0,It means u could not keep ur words.
5233,ham,0,"Nope, I'm still in the market"
5234,ham,0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
5235,spam,1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
5236,ham,0,Hey what how about your project. Started aha da.
5237,ham,0,Ok cool. See ya then.
5238,ham,0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
5239,ham,0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
5240,spam,1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
5241,ham,0,Yeah I can still give you a ride
5242,ham,0,"Jay wants to work out first, how's 4 sound?"
5243,ham,0,"Gud gud..k, chikku tke care.. sleep well gud nyt"
5244,ham,0,Its a part of checking IQ
5245,ham,0,Hmm thinking lor...
5246,ham,0,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
5247,ham,0,thanks for the temales it was wonderful. Thank. Have a great week.
5248,ham,0,Thank you princess! I want to see your nice juicy booty...
5249,ham,0,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
5250,ham,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5251,ham,0,U come n search tat vid..not finishd..
5252,ham,0,"K I'm leaving soon, be there a little after 9"
5253,spam,1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
5254,ham,0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
5255,ham,0,You do your studies alone without anyones help. If you cant no need to study.
5256,ham,0,Please tell me not all of my car keys are in your purse
5257,ham,0,I didnt get anything da
5258,ham,0,Ok... Sweet dreams...
5259,ham,0,Well she's in for a big surprise!
5260,ham,0,"As usual..iam fine, happy &amp; doing well..:)"
5261,ham,0,1 in cbe. 2 in chennai.
5262,ham,0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
5263,ham,0,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
5264,ham,0,I absolutely LOVE South Park! I only recently started watching the office.
5265,ham,0,Did you see that film:)
5266,ham,0,Pls speak with me. I wont ask anything other then you friendship.
5267,ham,0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
5268,ham,0,Gud ni8.swt drms.take care
5269,ham,0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
5270,ham,0,Anything lar then ü not going home 4 dinner?
5271,ham,0,"""ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"""
5272,spam,1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
5273,ham,0,Did u fix the teeth?if not do it asap.ok take care.
5274,ham,0,So u wan 2 come for our dinner tonight a not?
5275,ham,0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
5276,ham,0,Its too late:)but its k.wish you the same.
5277,ham,0,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
5278,ham,0,Oh yeah clearly it's my fault
5279,ham,0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
5280,ham,0,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
5281,spam,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
5282,ham,0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
5283,ham,0,"Vikky, come around  &lt;TIME&gt; .."
5284,ham,0,"And how you will do that, princess? :)"
5285,ham,0,I have gone into get info bt dont know what to do
5286,ham,0,"Yeah, probably here for a while"
5287,ham,0,Sent me ur email id soon
5288,spam,1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
5289,ham,0,I'm still pretty weak today .. Bad day ?
5290,ham,0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
5291,ham,0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
5292,ham,0,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
5293,ham,0,Dear where you. Call me
5294,ham,0,Xy trying smth now. U eat already? We havent...
5295,spam,1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
5296,ham,0,I donno its in your genes or something
5297,spam,1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
5298,ham,0,Alex says he's not ok with you not being ok with it
5299,ham,0,Are u coming to the funeral home
5300,ham,0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
5301,ham,0,I.ll hand her my phone to chat wit u
5302,ham,0,Well good morning mr . Hows london treatin' ya treacle?
5303,ham,0,I can't make it tonight
5304,ham,0,At WHAT TIME should i come tomorrow
5305,ham,0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
5306,ham,0,"I can. But it will tell quite long, cos i haven't finish my film yet..."
5307,ham,0,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.
5308,ham,0,"""Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?"""
5309,ham,0,Ill be at yours in about 3 mins but look out for me
5310,ham,0,What you did in  leave.
5311,ham,0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
5312,ham,0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
5313,ham,0,"yeah, that's what I was thinking"
5314,ham,0,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
5315,ham,0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
5316,ham,0,My sister going to earn more than me da.
5317,spam,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
5318,ham,0,Hahaha..use your brain dear
5319,ham,0,Jus finish watching tv... U?
5320,ham,0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
5321,ham,0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
5322,ham,0,Kothi print out marandratha.
5323,ham,0,But we havent got da topic yet rite?
5324,ham,0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
5325,ham,0,"Thanks, I'll keep that in mind"
5326,ham,0,Aah bless! How's your arm?
5327,ham,0,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
5328,ham,0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
5329,ham,0,What makes you most happy?
5330,ham,0,Wishing you a wonderful week.
5331,ham,0,Sweet heart how are you?
5332,ham,0,"Sir, waiting for your letter."
5333,ham,0,Dude im no longer a pisces. Im an aquarius now.
5334,ham,0,X course it 2yrs. Just so her messages on messenger lik you r sending me
5335,ham,0,I think steyn surely get one wicket:)
5336,ham,0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
5337,ham,0,"Garbage bags, eggs, jam, bread, hannaford wheat chex"
5338,ham,0,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
5339,ham,0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
5340,ham,0,My birthday is on feb  &lt;#&gt;  da. .
5341,ham,0,So when do you wanna gym?
5342,ham,0,You'd like that wouldn't you? Jerk!
5343,ham,0,Are u awake? Is there snow there?
5344,ham,0,And of course you should make a stink!
5345,spam,1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
5346,ham,0,No go. No openings for that room 'til after thanksgiving without an upcharge.
5347,ham,0,When you guys planning on coming over?
5348,ham,0,Wat ü doing now?
5349,ham,0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
5350,ham,0,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
5351,ham,0,Do I? I thought I put it back in the box
5352,ham,0,I'm home...
5353,ham,0,No one interested. May be some business plan.
5354,ham,0,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
5355,ham,0,Good morning princess! Have a great day!
5356,ham,0,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...
5357,ham,0,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
5358,ham,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
